ER_Code,NOC_2016,NOC_2021,Low_Wage_2016,Median_Wage_2016,High_Wage_2016,Low_Wage_2020,Median_Wage_2020,High_Wage_2020,Low_Wage_2024,Median_Wage_2024,High_Wage_2024,Province,Region,NOC_Title_2021,Broad_Category_Code,TEER_Code,Major_Group_Code,Broad_Category_Name,TEER_Level_Name,Major_Group_Name
ER59,5223,52111,15.0,22.5,38.0,17.0,27.5,49.85,25.0,41.34,65.0,British Columbia,British Columbia,graphic arts technicians,5,2,52,"5 - Art, culture, recreation and sport",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Culture/sport technicians
ER12,5225,52113,15.7,23.2,33.0,16.3,26.14,34.0,19.0,29.26,39.0,Nova Scotia,Nova Scotia,audio and video recording technicians,5,2,52,"5 - Art, culture, recreation and sport",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Culture/sport technicians
ER24,5225,52113,12.5,23.08,35.8,16.0,27.46,40.0,20.0,29.7,43.75,Quebec,Quebec,audio and video recording technicians,5,2,52,"5 - Art, culture, recreation and sport",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Culture/sport technicians
ER35,5225,52113,15.102698,25.0,38.26,17.97,27.58,40.97,20.0,31.85,47.0,Ontario,Ontario,audio and video recording technicians,5,2,52,"5 - Art, culture, recreation and sport",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Culture/sport technicians
ER46,5225,52113,13.66,22.605,28.95,17.38,27.0,34.32,22.51,30.0,37.42,Manitoba,Manitoba,audio and video recording technicians,5,2,52,"5 - Art, culture, recreation and sport",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Culture/sport technicians
ER48,5225,52113,22.21,30.77,42.82,18.0,28.0,35.0,19.0,30.91,40.0,Alberta,Alberta,audio and video recording technicians,5,2,52,"5 - Art, culture, recreation and sport",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Culture/sport technicians
ER59,5225,52113,18.0,28.62,40.0,21.0,31.65,50.0,25.0,35.16,45.57,British Columbia,British Columbia,audio and video recording technicians,5,2,52,"5 - Art, culture, recreation and sport",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Culture/sport technicians
ER10,5226,52119,13.75,22.5,30.0,14.8,25.09,31.5,18.63,27.07,34.81,Newfoundland and Labrador,Newfoundland and Labrador,"other technical and coordinating occupations in motion pictures, broadcasting and the performing arts",5,2,52,"5 - Art, culture, recreation and sport",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Culture/sport technicians
ER12,5226,52119,15.18,23.33,32.0,18.0,29.0,40.0,20.77,30.0,40.0,Nova Scotia,Nova Scotia,"other technical and coordinating occupations in motion pictures, broadcasting and the performing arts",5,2,52,"5 - Art, culture, recreation and sport",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Culture/sport technicians
ER24,5226,52119,14.8,22.0,36.06,18.0,28.09,36.44,21.0,32.0,41.0,Quebec,Quebec,"other technical and coordinating occupations in motion pictures, broadcasting and the performing arts",5,2,52,"5 - Art, culture, recreation and sport",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Culture/sport technicians
ER35,5226,52119,16.15,25.0,40.66,14.25,28.23,42.83,18.09,30.4,42.0,Ontario,Ontario,"other technical and coordinating occupations in motion pictures, broadcasting and the performing arts",5,2,52,"5 - Art, culture, recreation and sport",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Culture/sport technicians
ER46,5226,52119,15.0,24.341739,31.56,16.29,27.27,33.8,17.31,28.7,33.0,Manitoba,Manitoba,"other technical and coordinating occupations in motion pictures, broadcasting and the performing arts",5,2,52,"5 - Art, culture, recreation and sport",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Culture/sport technicians
ER48,5226,52119,13.5,25.0,36.88,18.85,28.0,34.5,20.0,31.25,39.21,Alberta,Alberta,"other technical and coordinating occupations in motion pictures, broadcasting and the performing arts",5,2,52,"5 - Art, culture, recreation and sport",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Culture/sport technicians
ER59,5226,52119,16.68,27.0,34.0,16.5,33.0,53.0,24.94,34.19,41.31,British Columbia,British Columbia,"other technical and coordinating occupations in motion pictures, broadcasting and the performing arts",5,2,52,"5 - Art, culture, recreation and sport",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Culture/sport technicians
ER10,5227,53111,13.0,23.0,32.1,13.0,19.5,30.0,15.75,23.07,32.05,Newfoundland and Labrador,Newfoundland and Labrador,"motion pictures, broadcasting, photography and performing arts assistants and operators",5,3,53,"5 - Art, culture, recreation and sport",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Culture/sport general workers
ER12,5227,53111,11.18,19.375,30.0,12.55,19.8,34.0,15.91,22.03,34.34,Nova Scotia,Nova Scotia,"motion pictures, broadcasting, photography and performing arts assistants and operators",5,3,53,"5 - Art, culture, recreation and sport",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Culture/sport general workers
ER24,5227,53111,13.49,21.49,32.0,15.0,24.0,35.0,18.65,27.0,39.0,Quebec,Quebec,"motion pictures, broadcasting, photography and performing arts assistants and operators",5,3,53,"5 - Art, culture, recreation and sport",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Culture/sport general workers
ER35,5227,53111,12.5,23.0,30.0,14.32,19.1,32.27,17.2,24.0,36.42,Ontario,Ontario,"motion pictures, broadcasting, photography and performing arts assistants and operators",5,3,53,"5 - Art, culture, recreation and sport",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Culture/sport general workers
ER46,5227,53111,13.5,18.36,26.66,14.0,20.74,29.4,15.8,25.0,33.09,Manitoba,Manitoba,"motion pictures, broadcasting, photography and performing arts assistants and operators",5,3,53,"5 - Art, culture, recreation and sport",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Culture/sport general workers
ER59,5227,53111,14.0,23.54,38.22,14.6,27.0,35.39,17.4,28.0,39.67,British Columbia,British Columbia,"motion pictures, broadcasting, photography and performing arts assistants and operators",5,3,53,"5 - Art, culture, recreation and sport",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Culture/sport general workers
ER24,5231,52114,11.0,17.525834,34.503249,15.0,24.5,51.44,20.0,34.0,36.0,Quebec,Quebec,announcers and other broadcasters,5,2,52,"5 - Art, culture, recreation and sport",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Culture/sport technicians
ER10,5241,52120,13.0,18.27,31.87,14.5,21.39,34.25,18.0,28.85,45.64,Newfoundland and Labrador,Newfoundland and Labrador,graphic designers and illustrators,5,2,52,"5 - Art, culture, recreation and sport",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Culture/sport technicians
ER1110,5241,52120,13.0,18.27,31.87,14.5,18.0,36.86,17.84,27.57,41.07,Prince Edward Island,Prince Edward Island,graphic designers and illustrators,5,2,52,"5 - Art, culture, recreation and sport",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Culture/sport technicians
ER12,5241,52120,13.86,20.41,31.35,14.5,21.39,34.25,21.54,28.85,48.08,Nova Scotia,Nova Scotia,graphic designers and illustrators,5,2,52,"5 - Art, culture, recreation and sport",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Culture/sport technicians
ER13,5241,52120,13.0,16.25,26.92,14.0,19.23,33.59,18.0,28.85,45.64,New Brunswick,New Brunswick,graphic designers and illustrators,5,2,52,"5 - Art, culture, recreation and sport",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Culture/sport technicians
ER24,5241,52120,14.0,21.0,35.58,16.41,27.88,40.87,20.0,28.0,50.48,Quebec,Quebec,graphic designers and illustrators,5,2,52,"5 - Art, culture, recreation and sport",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Culture/sport technicians
ER35,5241,52120,14.42,23.75,40.87,15.0,25.64,40.87,18.75,32.21,52.88,Ontario,Ontario,graphic designers and illustrators,5,2,52,"5 - Art, culture, recreation and sport",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Culture/sport technicians
ER46,5241,52120,14.0,21.0,37.14,13.0,20.19,31.5,16.13,25.0,36.81,Manitoba,Manitoba,graphic designers and illustrators,5,2,52,"5 - Art, culture, recreation and sport",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Culture/sport technicians
ER47,5241,52120,15.0,20.25,34.87,15.0,24.04,29.14,18.0,23.0,43.59,Saskatchewan,Saskatchewan,graphic designers and illustrators,5,2,52,"5 - Art, culture, recreation and sport",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Culture/sport technicians
ER48,5241,52120,15.0,26.44,35.0,19.0,26.55,40.0,18.75,27.88,43.27,Alberta,Alberta,graphic designers and illustrators,5,2,52,"5 - Art, culture, recreation and sport",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Culture/sport technicians
ER59,5241,52120,14.0,22.0,36.0,17.0,27.0,43.27,22.12,31.25,59.0,British Columbia,British Columbia,graphic designers and illustrators,5,2,52,"5 - Art, culture, recreation and sport",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Culture/sport technicians
ER13,5242,52121,10.715,16.87942,25.173175,13.5,19.5,35.16,15.3,24.04,34.19,New Brunswick,New Brunswick,interior designers and interior decorators,5,2,52,"5 - Art, culture, recreation and sport",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Culture/sport technicians
ER24,5242,52121,10.75,16.0,31.79,15.0,20.0,40.0,18.0,30.0,43.59,Quebec,Quebec,interior designers and interior decorators,5,2,52,"5 - Art, culture, recreation and sport",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Culture/sport technicians
ER35,5242,52121,11.4,18.25,37.49,15.0,20.0,42.8,19.5,28.0,44.09,Ontario,Ontario,interior designers and interior decorators,5,2,52,"5 - Art, culture, recreation and sport",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Culture/sport technicians
ER46,5242,52121,15.0,20.25,33.18809,15.5,24.04,39.01,19.23,27.5,49.45,Manitoba,Manitoba,interior designers and interior decorators,5,2,52,"5 - Art, culture, recreation and sport",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Culture/sport technicians
ER48,5242,52121,13.0,25.96,50.48,15.0,25.0,35.8,20.0,29.16,42.8,Alberta,Alberta,interior designers and interior decorators,5,2,52,"5 - Art, culture, recreation and sport",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Culture/sport technicians
ER59,5242,52121,11.54,20.0,38.46,19.0,26.0,34.62,20.0,31.25,64.18,British Columbia,British Columbia,interior designers and interior decorators,5,2,52,"5 - Art, culture, recreation and sport",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Culture/sport technicians
ER35,5243,53123,12.5,18.27,30.0,15.0,24.5,44.62,18.0,25.0,46.15,Ontario,Ontario,"theatre, fashion, exhibit and other creative designers",5,3,53,"5 - Art, culture, recreation and sport",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Culture/sport general workers
ER48,5243,53123,14.9,21.15,22.0,15.0,20.41,35.0,15.88,26.73,41.43,Alberta,Alberta,"theatre, fashion, exhibit and other creative designers",5,3,53,"5 - Art, culture, recreation and sport",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Culture/sport general workers
ER59,5243,53123,13.26,25.0,38.022171,23.0,26.5,43.27,30.0,34.0,45.0,British Columbia,British Columbia,"theatre, fashion, exhibit and other creative designers",5,3,53,"5 - Art, culture, recreation and sport",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Culture/sport general workers
ER13,5244,53124,10.65,11.0,15.0,11.7,12.5,16.7,15.3,15.3,18.0,New Brunswick,New Brunswick,artisans and craftspersons,5,3,53,"5 - Art, culture, recreation and sport",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Culture/sport general workers
ER24,5244,53124,10.75,13.895,20.0,13.1,15.0,24.06,16.17,20.0,26.66,Quebec,Quebec,artisans and craftspersons,5,3,53,"5 - Art, culture, recreation and sport",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Culture/sport general workers
ER35,5244,53124,12.0,16.0,25.0,14.25,17.13,25.0,17.2,20.0,28.0,Ontario,Ontario,artisans and craftspersons,5,3,53,"5 - Art, culture, recreation and sport",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Culture/sport general workers
ER48,5244,53124,13.0,18.0,30.0,15.0,19.5,29.21,15.0,20.0,30.0,Alberta,Alberta,artisans and craftspersons,5,3,53,"5 - Art, culture, recreation and sport",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Culture/sport general workers
ER59,5244,53124,12.0,17.0,26.3,14.6,18.5,30.0,17.4,22.5,33.5,British Columbia,British Columbia,artisans and craftspersons,5,3,53,"5 - Art, culture, recreation and sport",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Culture/sport general workers
ER35,5251,53200,11.5,18.0,35.014006,15.0,22.5,46.93,17.2,26.47,51.8,Ontario,Ontario,athletes,5,3,53,"5 - Art, culture, recreation and sport",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Culture/sport general workers
ER48,5251,53200,16.0,25.0,40.0,17.5,22.5,40.67,18.0,25.1,50.51,Alberta,Alberta,athletes,5,3,53,"5 - Art, culture, recreation and sport",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Culture/sport general workers
ER12,5252,53201,10.7,13.5,30.0,12.55,15.0,26.44,18.6,26.68,40.0,Nova Scotia,Nova Scotia,coaches,5,3,53,"5 - Art, culture, recreation and sport",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Culture/sport general workers
ER24,5252,53201,10.75,14.0,25.0,14.5,21.75,33.83,16.14,25.0,36.36,Quebec,Quebec,coaches,5,3,53,"5 - Art, culture, recreation and sport",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Culture/sport general workers
ER35,5252,53201,12.0,19.364055,43.665768,14.25,20.0,38.46,17.2,24.0,50.26,Ontario,Ontario,coaches,5,3,53,"5 - Art, culture, recreation and sport",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Culture/sport general workers
ER48,5252,53201,13.0,19.28,100.0,15.0,24.73,43.27,17.0,23.0,38.56,Alberta,Alberta,coaches,5,3,53,"5 - Art, culture, recreation and sport",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Culture/sport general workers
ER59,5252,53201,10.85,20.0,32.69,15.0,24.0,30.0,19.22,26.0,45.0,British Columbia,British Columbia,coaches,5,3,53,"5 - Art, culture, recreation and sport",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Culture/sport general workers
ER35,5253,53202,11.4,15.0,25.64,14.25,17.0,23.08,17.2,18.0,30.0,Ontario,Ontario,sports officials and referees,5,3,53,"5 - Art, culture, recreation and sport",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Culture/sport general workers
ER10,5254,54100,10.5,13.0,27.38,12.15,14.0,24.0,15.6,15.6,23.0,Newfoundland and Labrador,Newfoundland and Labrador,"program leaders and instructors in recreation, sport and fitness",5,4,54,"5 - Art, culture, recreation and sport",4 - Secondary diploma or several weeks training,Support in sport
ER1110,5254,54100,11.0,12.0,22.0,12.85,13.0,20.0,16.0,16.0,25.33,Prince Edward Island,Prince Edward Island,"program leaders and instructors in recreation, sport and fitness",5,4,54,"5 - Art, culture, recreation and sport",4 - Secondary diploma or several weeks training,Support in sport
ER12,5254,54100,10.7,11.5,22.05,12.55,14.0,25.0,15.2,15.75,22.0,Nova Scotia,Nova Scotia,"program leaders and instructors in recreation, sport and fitness",5,4,54,"5 - Art, culture, recreation and sport",4 - Secondary diploma or several weeks training,Support in sport
